ThinkTankId,ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyType,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
EU-1488,Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,06/07/2009,07/07/2010,04606846,Commonwealth Parliamentary Association (United Kingdom Branch),PrivateLimitedGuarantNscLimitedExemption,03/12/2002,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,9qAaDFaR5h7BFJKk8ZONuLOp2E8,James Robert Wilsdon,Director,17/07/2000,01/07/2003,03775489,The Socialist Environment and Resources Association,PrivateLimitedGuarantNscLimitedExemption,21/05/1999,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,B_X_BSa2OxJVGe-jXLBHRfnoQRA,Jennifer Gerber,Director,17/11/2006,15/10/2019,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
EU-1682,Right,Centre for Policy Studies,01/01/1974,zQ26MKU1F2ZEz502UY2ymWJEW2M,John Philip Glen,Director,06/09/2011,31/03/2013,02693163,The Westminster Foundation for Democracy Limited,PrivateLimitedGuarantNsc,26/02/1992,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,9StTcHQbIk5vRyE2HGGypFfAe6I,Jonathan Cruddas,Director,24/03/2023,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1682,Right,Centre for Policy Studies,01/01/1974,paV8GOGNw8AdpLAZzW8wrrzWK4Y,Kenneth Minogue,Director,,01/04/1993,02390660,The Bruges Group,PrivateLimitedGuarantNscLimitedExemption,31/05/1989,,94920,Other service activities,Activities of political organisations
EU-1488,Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,22/05/2018,,11375504,People's Vote Policy Limited,Ltd,22/05/2018,20/10/2020,94920,Other service activities,Activities of political organisations
EU-1488,Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,19/07/2018,,11472441,Policy People's Vote Ltd,PrivateLimitedGuarantNsc,19/07/2018,16/08/2022,94920,Other service activities,Activities of political organisations
EU-1488,Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,06/03/2021,15/12/2022,00551817,European Movement of the United Kingdom Ltd,PrivateLimitedGuarantNsc,08/07/1955,,94920,Other service activities,Activities of political organisations
EU-1217,Right,Policy Exchange,01/01/2002,PRkM4YROtgu1HGowRFLdv58oh2c,Lord Andrew Simon Feldman,Director,24/10/2018,,05289086,The Conservative Party Foundation Limited,PrivateLimitedGuarantNsc,17/11/2004,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,Aky_v9syE6pFVmk2wUIEGYDls9o,Lord Jonathan Neil Mendelsohn,Director,25/01/2007,16/04/2019,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,o9D7E5_EuZCDdWDgClm01tRsDk4,Lord Roger John Liddle,Director,03/09/2019,,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,CmrTOYkQFkytNMePMdUq4QJKbr4,Lord Shutt of Greetland David Trevor Shutt of Greetland,Director,,28/05/2010,00357963,The Joseph Rowntree Reform Trust Limited,PrivateLimitedGuarantNsc,30/11/1939,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,CmrTOYkQFkytNMePMdUq4QJKbr4,Lord Shutt of Greetland David Trevor Shutt of Greetland,Secretary,07/09/2001,01/05/2002,00357963,The Joseph Rowntree Reform Trust Limited,PrivateLimitedGuarantNsc,30/11/1939,,94920,Other service activities,Activities of political organisations
EU-1682,Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,01/12/2007,01/12/2015,05289086,The Conservative Party Foundation Limited,PrivateLimitedGuarantNsc,17/11/2004,,94920,Other service activities,Activities of political organisations
EU-1682,Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,10/02/2016,,05289086,The Conservative Party Foundation Limited,PrivateLimitedGuarantNsc,17/11/2004,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,_mgRn_aZb0QlJxfucnh6DvGKRiU,Margaret Theresa Prosser,Director,28/08/2019,17/08/2023,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,QS4yGj-BSNjmxg9SRKyGmFpDwCs,Mark Anthony Cooke,Secretary,14/03/2005,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,QS4yGj-BSNjmxg9SRKyGmFpDwCs,Mark Anthony Cooke,Director,14/03/2005,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,QS4yGj-BSNjmxg9SRKyGmFpDwCs,Mark Anthony Cooke,Director,29/03/2019,,11912825,Compass Campaigns Ltd,PrivateLimitedGuarantNsc,29/03/2019,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,L65wlfJgNcKnIBknVjJubTuH0iE,Nathan Yeowell,Director,08/10/2019,,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,L65wlfJgNcKnIBknVjJubTuH0iE,Nathan Yeowell,Director,17/04/2020,,12562895,Labour to Win Ltd,PrivateLimitedGuarantNsc,17/04/2020,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,G_3cHl8NkQRXmrIrGc0t90gYrwo,Neal Derek Lawson,Director,14/03/2005,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,_SQU1OnieBkC0K9x-fp3tl_G88c,Neil Roger Sherlock,Secretary,12/05/1999,13/07/2001,03476281,Make Votes Count,PrivateLimitedGuarantNscLimitedExemption,04/12/1997,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,_SQU1OnieBkC0K9x-fp3tl_G88c,Neil Roger Sherlock,Director,23/03/2000,12/01/2012,03476281,Make Votes Count,PrivateLimitedGuarantNscLimitedExemption,04/12/1997,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,_SQU1OnieBkC0K9x-fp3tl_G88c,Neil Roger Sherlock,Director,23/03/2000,04/07/2001,03476281,Make Votes Count,PrivateLimitedGuarantNscLimitedExemption,04/12/1997,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,en1A5owpBQh2fipxOpNalq25kt8,Patrick Diamond,Director,01/01/2000,01/07/2001,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,c7nlQi8TMh6eIcnAmTuBD_waKXg,Philip Martin David Taylor,Director,01/07/2001,26/09/2001,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,upeNGB3ufmZyBxLO10W3NsSqAm0,Richard Angell,Director,23/09/2015,31/12/2018,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,g499xoDLM-deBPsky-ZHNg5Uq5M,Richard Docwra,Director,29/03/2020,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,lFhyNuP6hVtK5c5hTOm4tBXTntM,Robert Philpot,Director,01/07/2001,15/10/2019,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,dovtgOByHAoKAbV-L9CAI3nWDm0,Roger Brian Lawson,Director,06/04/2019,19/11/2019,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,IDdlkiKYEzSJCtsCAA0tCXlhNlg,Ruth Lister,Director,07/02/2019,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,WRmyuKm1awD_VNfPpE1EkZsZMcs,Sarah Sultoon,Director,01/05/2019,16/02/2023,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,d5av4A7Jfj_cheXOr960b443O98,Sarojini Ruth Bater,Director,15/12/2022,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,gxVlH9CrUI3nOfIWMxuKa-SmO44,Shelagh Ann Wright,Director,01/05/2019,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,iiTmv7SSwX7seunncPCH_DGlv-A,Shuvo Loha,Director,15/12/2022,,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
EU-1842,Right,The Centre for Social Justice,01/01/2004,0fmZXE0DBBmHV97JfJIScpKcWhQ,Sir Oliver Letwin,Director,20/06/1998,16/06/2001,00457188,Association of Conservative Clubs Limited(the),PrivateLimitedGuarantNsc,30/06/1948,,94920,Other service activities,Activities of political organisations
EU-1256,Left,Compass,01/01/2003,jHTyHoXHx-NubIRwMUoetlAwNQo,Stephanie Christina Leonard,Director,06/04/2019,17/07/2020,05391145,Compass - Together for a Good Society Ltd,PrivateLimitedGuarantNsc,14/03/2005,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,lK8G2lnkOzjJwcBOpdzehFbwRyo,Stephanie Jane Thomas,Director,27/03/2023,,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,lK8G2lnkOzjJwcBOpdzehFbwRyo,Stephanie Jane Thomas,Director,28/03/2023,,12562895,Labour to Win Ltd,PrivateLimitedGuarantNsc,17/04/2020,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,oO5pMHWgpONu_Bwv-2XKJfD-hk8,Stephen Twigg,Director,25/01/2007,17/10/2016,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,oO5pMHWgpONu_Bwv-2XKJfD-hk8,Stephen Twigg,Director,14/05/2007,25/10/2013,03476281,Make Votes Count,PrivateLimitedGuarantNscLimitedExemption,04/12/1997,,94920,Other service activities,Activities of political organisations
N-EU-2200,Left,Progressive Britain,,6GcEysxjwwFW9RyixnNYCzNNG1M,Terence Matthew Paul,Director,27/03/2023,,03109611,Progressive Britain Ltd,PrivateLimitedGuarantNsc,03/10/1995,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,zD1LiQshJFkf3-Bt45cq0k4ppcs,the Baroness Finn Simone Jari Finn,Director,07/02/2018,,05289086,The Conservative Party Foundation Limited,PrivateLimitedGuarantNsc,17/11/2004,,94920,Other service activities,Activities of political organisations
EU-1217,Right,Policy Exchange,01/01/2002,UQfRq2CwnU9J1ltHyrotwNc8KY4,the Right Hon. Francis Anthony Aylmer Maude,Director,04/04/2006,27/09/2007,05289086,The Conservative Party Foundation Limited,PrivateLimitedGuarantNsc,17/11/2004,,94920,Other service activities,Activities of political organisations
EU-1414,Left,Demos,01/01/1993,9a66PXwazBVpgbD_Iaesj63lzXA,Amanda Khozi Mukwashi,Director,03/04/2018,31/12/2021,03356526,Disasters Emergency Committee,PrivateLimitedGuarantNscLimitedExemption,21/04/1997,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1256,Left,Compass,01/01/2003,_Vl6Tr3iFRf8pt_au-23dzOagQU,Andrew David Martin,Director,19/04/2006,12/01/2012,05785839,The Democratic Society Limited,PrivateLimitedGuarantNsc,19/04/2006,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1842,Right,The Centre for Social Justice,01/01/2004,pN3dYag2ZV9Y-RlwQ_JH9xL5NJo,Andrew Timothy Cook,Director,16/11/2015,16/06/2020,00198344,National Council for Voluntary Organisations(the),PrivateLimitedGuarantNsc,30/05/1924,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1488,Left,Institute for Public Policy Research,01/01/1986,0NPAzZeYsiepcJhMLm3jsfADudc,Barbara Baroness Young of Old Scone,Director,20/01/1994,13/08/1997,00198344,National Council for Voluntary Organisations(the),PrivateLimitedGuarantNsc,30/05/1924,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1488,Left,Institute for Public Policy Research,01/01/1986,0NPAzZeYsiepcJhMLm3jsfADudc,Barbara Baroness Young of Old Scone,Director,02/11/1994,30/04/1998,02985746,Birdlife International,PrivateLimitedGuarantNscLimitedExemption,02/11/1994,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1488,Left,Institute for Public Policy Research,01/01/1986,cDTS5iaxggFAEF4y6eW1Pe9-Mik,Baroness Tessa Ann Vosper Blackstone,Director,13/02/1992,02/01/1997,02661352,The Architecture Foundation,PrivateLimitedGuarantNscLimitedExemption,08/11/1991,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1496,Right,Institute of Economic Affairs,01/01/1955,I-YaDsekY9uzHQdqqhc-MXtDei8,Bruno George Prior,Director,16/09/2010,11/04/2014,04241430,The Association for Renewable Energy and Clean Technology,PrivateLimitedGuarantNscLimitedExemption,26/06/2001,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1217,Right,Policy Exchange,01/01/2002,zUOeSINU4-CEFmDLA0OWrRO5SiQ,Candida Gertler,Director,19/08/2003,,04870490,Outset - Contemporary Art Fund,PrivateLimitedGuarantNscLimitedExemption,19/08/2003,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1217,Right,Policy Exchange,01/01/2002,zUOeSINU4-CEFmDLA0OWrRO5SiQ,Candida Gertler,Secretary,19/08/2003,,04870490,Outset - Contemporary Art Fund,PrivateLimitedGuarantNscLimitedExemption,19/08/2003,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1488,Left,Institute for Public Policy Research,01/01/1986,YLVSijWher9GhCqJe3SX9TkFQqs,Carey Ruth Oppenheim,Director,07/08/2017,18/10/2019,02370573,The National Childbirth Trust,PrivateLimitedGuarantNscLimitedExemption,10/04/1989,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1496,Right,Institute of Economic Affairs,01/01/1955,omOakD01MpDTqJX8h5ElSNbAAPU,Carolyn Julie Fairbairn,Director,25/06/2008,15/06/2011,01999837,R T S Enterprises Limited,Ltd,14/03/1986,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1496,Right,Institute of Economic Affairs,01/01/1955,omOakD01MpDTqJX8h5ElSNbAAPU,Carolyn Julie Fairbairn,Director,25/06/2008,15/06/2011,00249462,Royal Television Society,PrivateLimitedGuarantNsc,12/07/1930,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1496,Right,Institute of Economic Affairs,01/01/1955,omOakD01MpDTqJX8h5ElSNbAAPU,Carolyn Julie Fairbairn,Director,01/02/2009,25/03/2010,04804230,Genes Reunited Limited,Ltd,19/06/2003,04/08/2015,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1496,Right,Institute of Economic Affairs,01/01/1955,omOakD01MpDTqJX8h5ElSNbAAPU,Carolyn Julie Fairbairn,Director,01/02/2009,25/03/2010,03932836,Friends Reunited Limited,Ltd,24/02/2000,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1496,Right,Institute of Economic Affairs,01/01/1955,omOakD01MpDTqJX8h5ElSNbAAPU,Carolyn Julie Fairbairn,Director,01/02/2009,25/03/2010,04804255,Friendsdating Limited,Ltd,19/06/2003,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1682,Right,Centre for Policy Studies,01/01/1974,diEUughCD45Mx35VYjkVVdt-k44,Charlotte Louise Benham Crosswell,Director,02/11/2009,03/06/2010,06975700,Tickets for Troops,PrivateLimitedGuarantNscLimitedExemption,29/07/2009,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1217,Right,Policy Exchange,01/01/2002,qYkW3AGyCcpDXKn1ja1U2WHQf-s,Colin Barrow,Director,19/08/1999,31/08/2004,03675577,Improvement and Development Agency for Local Government,PrivateLimitedGuarantNscLimitedExemption,27/11/1998,,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1488,Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Director,12/07/2006,15/11/2012,03588930,Parenting Uk,PrivateLimitedGuarantNscLimitedExemption,26/06/1998,27/05/2014,94990,Other service activities,Activities of other membership organisations n.e.c.
EU-1217,Right,Policy Exchange,01/01/2002,FlzWmhL79Y4_tBiKuQVXEOq70mY,David Winton Harding,Director,23/11/2015,26/09/2016,09641190,Open Britain Limited,PrivateLimitedGuarantNsc,16/06/2015,,94990,Other service activities,Activities of other membership organisations n.e.c.
