ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,12/05/2011,,07631088,The Legacy List,11/05/2011,03/01/2017,90030,"Arts, entertainment and recreation",Artistic creation
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,03/06/2005,09/06/2022,00092069,Swedish Chamber of Commerce for the United Kingdom,11/02/1907,,94110,Other service activities,Activities of business and employers membership organisations
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,12/09/2008,23/03/2016,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,Ef6DLc3ARXXt7N6CZkrWzS0TLy0,Mark Florman,Director,22/05/2014,18/02/2015,08956116,Reputation Risk Solutions Limited,24/03/2014,10/05/2016,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,13/12/2012,03/10/2015,06839220,The Centre for Social Justice Consultancy Limited,06/03/2009,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,01/06/2013,28/08/2015,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,01/04/2015,19/08/2015,04916900,Yarlington Property Management Limited,30/09/2003,,43290,Construction,Other construction installation
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,01/12/2012,19/08/2015,03488535,Yarlington Housing Group,05/01/1998,28/02/2017,68201,Real estate activities,Renting and operating of Housing Association real estate
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,02/10/2014,01/04/2015,08133965,Inspired to Achieve Limited,06/07/2012,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,0fmZXE0DBBmHV97JfJIScpKcWhQ,Sir Oliver Letwin,Director,01/12/2016,30/01/2017,10506319,Red Tape Initiative Limited,01/12/2016,21/05/2019,84110,Public administration and defence; compulsory social security,General public administration activities
Right,The Centre for Social Justice,01/01/2004,31iznqz3C8F7g0Dj2ZvpXHS_2eU,Timothy Hugh Montgomerie,Director,16/08/2019,,10970407,Museum of Communist Terror,19/09/2017,,91020,"Arts, entertainment and recreation",Museums activities
Right,The Centre for Social Justice,01/01/2004,31iznqz3C8F7g0Dj2ZvpXHS_2eU,Timothy Hugh Montgomerie,Director,08/06/2017,30/09/2018,10678659,Unherd Limited,20/03/2017,,63990,Information and communication,Other information service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,16/09/2013,,08652527,International Schools Partnership Services Limited,15/08/2013,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,27/06/2011,,07684295,Ryan and Sarah Robson Limited,27/06/2011,12/03/2017,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,08/04/2016,09/10/2019,10112355,Pil Europe Holdings Limited,08/04/2016,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,06/02/2015,31/07/2016,05199638,Cambridge International School Ltd.,06/08/2004,,85310,Education,General secondary education
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,06/02/2015,31/07/2016,05199638,Cambridge International School Ltd.,06/08/2004,,85600,Education,Educational support services
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,05/01/2016,31/07/2016,09936533,Isp India Limited,05/01/2016,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,11/12/2015,31/07/2016,09912868,Isp Colombia Limited,11/12/2015,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,01/04/2016,31/07/2016,09855964,Pil Mexico Holdings 1 Limited,04/11/2015,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,17/01/2014,31/07/2016,08850412,Pil Uk Holdings 1 Limited,17/01/2014,,85600,Education,Educational support services
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,01/04/2016,31/07/2016,09855696,Pil Mexico Holdings 2 Limited,04/11/2015,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,10/11/2014,31/07/2016,09302483,Pil Uk Holdings 2 Limited,10/11/2014,,85600,Education,Educational support services
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,06/02/2015,31/07/2016,07292141,Temple Cambridge Ltd,22/06/2010,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,17/01/2014,31/07/2016,08850410,Pil Middle East Holdings Limited,17/01/2014,,85600,Education,Educational support services
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,11/12/2015,31/07/2016,09912926,Isp Peru Limited,11/12/2015,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,26/05/2015,31/07/2016,09608523,Isp Chile Limited,26/05/2015,,85600,Education,Educational support services
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,11/12/2015,31/07/2016,09912817,Isp Brazil Limited,11/12/2015,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,mztC1bTew6c5-UwWSQJE-aJKtW4,Ryan James Henry Robson,Director,12/09/2008,01/09/2015,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,03/11/2016,31/03/2023,09034457,Lif Trading Limited,12/05/2014,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,28/11/2016,31/03/2023,07430903,The Legatum Institute Foundation,05/11/2010,,85590,Education,Other education n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,03/10/2015,23/01/2017,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,LpA2i_GVw2NdzfqKd72rSXv1MQY,Baroness Philippa Claire Stroud,Director,03/10/2013,20/10/2016,06839220,The Centre for Social Justice Consultancy Limited,06/03/2009,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,f95tPzGWrBvl3FUsMboZlEZdr4k,Adam Wethered,Director,30/03/2015,10/05/2017,08698296,Bsd Studios Limited,19/09/2013,14/05/2019,62011,Information and communication,Ready-made interactive leisure and entertainment software development
Right,The Centre for Social Justice,01/01/2004,f95tPzGWrBvl3FUsMboZlEZdr4k,Adam Wethered,Director,30/03/2015,10/05/2017,08698296,Bsd Studios Limited,19/09/2013,14/05/2019,62012,Information and communication,Business and domestic software development
Right,The Centre for Social Justice,01/01/2004,f95tPzGWrBvl3FUsMboZlEZdr4k,Adam Wethered,Director,09/05/2012,12/09/2016,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,lEJ7idslpxae-9stRuZa79Vm37k,James Charles Wilcox,Director,28/01/2015,,09410298,Bc Estate Services London Limited,28/01/2015,31/01/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,lEJ7idslpxae-9stRuZa79Vm37k,James Charles Wilcox,Director,07/10/2014,,09253267,Msp Heskin Limited,07/10/2014,01/08/2017,42220,Construction,Construction of utility projects for electricity and telecommunications
Right,The Centre for Social Justice,01/01/2004,lEJ7idslpxae-9stRuZa79Vm37k,James Charles Wilcox,Director,26/08/2014,,07879885,Ms Power Projects Ltd,13/12/2011,,41100,Construction,Development of building projects
Right,The Centre for Social Justice,01/01/2004,lEJ7idslpxae-9stRuZa79Vm37k,James Charles Wilcox,Director,05/05/2012,,07810588,Msp Renewable Holdings Limited,14/10/2011,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,The Centre for Social Justice,01/01/2004,lEJ7idslpxae-9stRuZa79Vm37k,James Charles Wilcox,Director,23/01/2012,10/12/2015,04040667,St Paul's Cathedral Foundation,25/07/2000,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Right,The Centre for Social Justice,01/01/2004,lEJ7idslpxae-9stRuZa79Vm37k,James Charles Wilcox,Director,01/04/2015,24/08/2015,08333348,Outwood Solar Limited,17/12/2012,,35110,"Electricity, gas, steam and air conditioning supply",Production of electricity
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,11/11/2015,,03376377,The Biotech Growth Trust Plc,20/05/1997,,64301,Financial and insurance activities,Activities of investment trusts
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,03/08/2015,,09715746,Marchmount Executive Services Ltd,03/08/2015,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,01/09/2015,22/07/2022,01916260,Surrey Satellite Technology Limited,23/05/1985,,26110,Manufacturing,Manufacture of electronic components
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,01/09/2015,22/07/2022,01916260,Surrey Satellite Technology Limited,23/05/1985,,30300,Manufacturing,Manufacture of air and spacecraft and related machinery
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,01/09/2015,22/07/2022,01916260,Surrey Satellite Technology Limited,23/05/1985,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,06/11/2017,31/12/2019,02742969,Genome Research Limited,20/08/1992,,72110,"Professional, scientific and technical activities",Research and experimental development on biotechnology
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,18/12/2015,13/12/2018,06885462,The Francis Crick Institute Limited,23/04/2009,,96090,Other service activities,Other service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,01/06/2015,15/03/2018,03465914,National Centre for Universities and Business,14/11/1997,,85422,Education,Post-graduate level higher education
Right,The Centre for Social Justice,01/01/2004,GDVfAw6VAzUhcJJ5_cslHOnFebE,Lord David Lindsay Willetts,Director,31/07/1998,15/10/2015,03319069,Borough of Havant Sport and Leisure Trust,17/02/1997,,93110,"Arts, entertainment and recreation",Operation of sports facilities
Right,The Centre for Social Justice,01/01/2004,-s54p0z3-pQAWErQ0bUrwfuqJm4,Mark Yallop,Director,24/09/2012,12/09/2016,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,4haGl6_hWLHK9zITFBkbxMiAiEU,Joanne Louise Heldreich,Secretary,21/07/2017,,06839220,The Centre for Social Justice Consultancy Limited,06/03/2009,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,zbJXeK4MaOG9PzYtEddtm1iDOBQ,Andrew Cook,Director,20/10/2016,,06839220,The Centre for Social Justice Consultancy Limited,06/03/2009,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,13/12/2012,03/10/2015,06839220,The Centre for Social Justice Consultancy Limited,06/03/2009,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,01/06/2013,28/08/2015,05137036,The Centre for Social Justice,25/05/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,01/04/2015,19/08/2015,04916900,Yarlington Property Management Limited,30/09/2003,,43290,Construction,Other construction installation
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,01/12/2012,19/08/2015,03488535,Yarlington Housing Group,05/01/1998,28/02/2017,68201,Real estate activities,Renting and operating of Housing Association real estate
Right,The Centre for Social Justice,01/01/2004,Uw3M02nk_Uw8bnJ4ahmNlTzmxNM,Christian Oliver Guy,Director,02/10/2014,01/04/2015,08133965,Inspired to Achieve Limited,06/07/2012,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,The Centre for Social Justice,01/01/2004,omNueSZXl54_aZZF0QKyYnmwdvA,Gavin James Poole,Director,27/07/2018,,10104382,Plexal (Group) Limited,05/04/2016,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,The Centre for Social Justice,01/01/2004,omNueSZXl54_aZZF0QKyYnmwdvA,Gavin James Poole,Director,27/07/2018,,10012478,Plexal (City) Limited,18/02/2016,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,The Centre for Social Justice,01/01/2004,omNueSZXl54_aZZF0QKyYnmwdvA,Gavin James Poole,Director,14/07/2017,,10867067,Ldn Gp Limited,14/07/2017,17/12/2019,93199,"Arts, entertainment and recreation",Other sports activities
Right,The Centre for Social Justice,01/01/2004,omNueSZXl54_aZZF0QKyYnmwdvA,Gavin James Poole,Director,05/11/2012,,08280781,Slave Free Foundation,05/11/2012,15/02/2022,94990,Other service activities,Activities of other membership organisations n.e.c.
Right,The Centre for Social Justice,01/01/2004,omNueSZXl54_aZZF0QKyYnmwdvA,Gavin James Poole,Director,03/11/2012,31/03/2017,00520866,Scope,20/06/1953,,85310,Education,General secondary education
Right,The Centre for Social Justice,01/01/2004,omNueSZXl54_aZZF0QKyYnmwdvA,Gavin James Poole,Director,03/11/2012,31/03/2017,00520866,Scope,20/06/1953,,86900,Human health and social work activities,Other human health activities
